settlement_id,bank_transaction_id,settlement_amount,bank_amount,amount_difference,amount_difference_pct,relative_amount_difference,date_difference_days,utr_match,utr_missing,utr_similarity,rrn_exact,rrn_similarity,order_id_exact,settlement_id_exact,gateway_ref_exact,auth_code_exact,customer_name_similarity,vpa_similarity,narration_similarity,currency_match,same_direction,status_compatible,candidate_count,split_candidate,fee_adjusted_difference,expected_settlement_date_gap,duplicate_risk,is_digit_transposition,label,source_type_SETTLEMENT,channel_BANK_TRANSFER
UPI2026076129680225,UTR524971960828,4984.45,1484.92,3499.53,0.702089,0.702089,10,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.0526,1,1,1,1,0,3499.53,10,0,0,0,1,1
UPI2026076129680225,UTR215256385481,4984.45,6873.25,1888.8,0.378938,0.274804,1,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2105,1,1,1,1,0,1888.8,1,0,0,0,1,1
UPI2026076129680225,UTR550585953330,4984.45,176287.23,171302.78,34.367439,0.971725,6,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1463,1,1,1,1,0,171302.78,6,0,0,0,1,1
UPI2026071674169845,UTR218242398173,4984.45,27519.04,22534.59,4.520978,0.818873,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1176,1,1,1,1,0,22534.59,10,0,0,0,1,1
UPI2026071674169845,UTR828067113431,4984.45,20902.0,15917.55,3.193442,0.761532,22,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2286,1,1,1,1,0,15917.55,22,0,0,0,1,1
UPI2026071674169845,UTR112790183691,4984.45,2354.87,2629.58,0.527557,0.527557,6,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,2629.58,6,0,0,0,1,1
UPI2026071674169845,UTR164339399508,4984.45,46728.71,41744.26,8.374898,0.893332,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1212,1,1,1,1,0,41744.26,8,0,0,0,1,1
UPI2026071674169845,UTR897413148929,4984.45,30980.83,25996.38,5.215496,0.839112,23,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1765,1,1,1,1,0,25996.38,23,0,0,0,1,1
UPI2026071674169845,UTR251113786540,4984.45,35331.52,30347.07,6.088349,0.858923,6,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1714,1,1,1,1,0,30347.07,6,0,0,0,1,1
UPI2026071674169845,UTR668163047993,4984.45,-8685.7,13670.15,2.742559,1.573869,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2667,1,1,1,1,0,13670.15,8,0,0,0,1,1
UPI2026071674169845,UTR398235977635,4984.45,41432.97,36448.52,7.312446,0.879698,12,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,36448.52,12,0,0,0,1,1
UPI2026071674169845,UTR467567156492,4984.45,140842.09,135857.64,27.256295,0.96461,4,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3077,1,1,1,1,0,135857.64,4,0,0,0,1,1
UPI2026071674169845,UTR301320421069,4984.45,13333.83,8349.38,1.675086,0.62618,17,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1765,1,1,1,1,0,8349.38,17,0,0,0,1,1
UPI2026071674169845,UTR524971960828,4984.45,1484.92,3499.53,0.702089,0.702089,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1111,1,1,1,1,0,3499.53,10,0,0,0,1,1
UPI2026071674169845,UTR215256385481,4984.45,6873.25,1888.8,0.378938,0.274804,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2222,1,1,1,1,0,1888.8,1,0,0,0,1,1
UPI2026071674169845,UTR550585953330,4984.45,176287.23,171302.78,34.367439,0.971725,6,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3077,1,1,1,1,0,171302.78,6,0,0,0,1,1
UPI2026079292586505,UTR218242398173,41279.08,27519.04,13760.04,0.333342,0.333342,12,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,13760.04,12,0,0,0,1,1
UPI2026079292586505,UTR828067113431,41279.08,20902.0,20377.08,0.493642,0.493642,0,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1212,1,1,1,1,0,20377.08,0,0,0,0,1,1
UPI2026079292586505,UTR112790183691,41279.08,2354.87,38924.21,0.942952,0.942952,28,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,38924.21,28,0,0,0,1,1
UPI2026079292586505,UTR164339399508,41279.08,46728.71,5449.63,0.132019,0.116623,14,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.3226,1,1,1,1,0,5449.63,14,0,0,0,1,1
UPI2026079292586505,UTR897413148929,41279.08,30980.83,10298.25,0.249479,0.249479,1,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,10298.25,1,0,0,0,1,1
UPI2026079292586505,UTR251113786540,41279.08,35331.52,5947.56,0.144082,0.144082,28,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,5947.56,28,0,0,0,1,1
UPI2026079292586505,UTR668163047993,41279.08,-8685.7,49964.78,1.210414,1.210414,14,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,49964.78,14,0,0,0,1,1
UPI2026079292586505,UTR398235977635,41279.08,41432.97,153.89,0.003728,0.003714,10,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.303,1,1,1,1,0,153.89,10,0,0,0,1,1
UPI2026079292586505,UTR467567156492,41279.08,140842.09,99563.01,2.411948,0.706912,26,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1622,1,1,1,1,0,99563.01,26,0,0,0,1,1
UPI2026079292586505,UTR301320421069,41279.08,13333.83,27945.25,0.676983,0.676983,5,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,27945.25,5,0,0,0,1,1
UPI2026079292586505,UTR524971960828,41279.08,1484.92,39794.16,0.964027,0.964027,32,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1765,1,1,1,1,0,39794.16,32,0,0,0,1,1
UPI2026079292586505,UTR215256385481,41279.08,6873.25,34405.83,0.833493,0.833493,23,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.2941,1,1,1,1,0,34405.83,23,0,0,0,1,1
UPI2026079292586505,UTR550585953330,41279.08,176287.23,135008.15,3.270619,0.765842,28,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.1081,1,1,1,1,0,135008.15,28,0,0,0,1,1
UPI2026076587274362,UTR218242398173,43942.76,27519.04,16423.72,0.373753,0.373753,4,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.2564,1,1,1,1,0,16423.72,4,0,0,0,1,1
UPI2026076587274362,UTR828067113431,43942.76,20902.0,23040.76,0.524336,0.524336,8,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.3,1,1,1,1,0,23040.76,8,0,0,0,1,1
UPI2026076587274362,UTR112790183691,43942.76,2354.87,41587.89,0.946411,0.946411,20,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2105,1,1,1,1,0,41587.89,20,0,0,0,1,1
UPI2026076587274362,UTR164339399508,43942.76,46728.71,2785.95,0.0634,0.05962,6,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1579,1,1,1,1,0,2785.95,6,0,0,0,1,1
UPI2026076587274362,UTR897413148929,43942.76,30980.83,12961.93,0.294973,0.294973,9,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2051,1,1,1,1,0,12961.93,9,0,0,0,1,1
UPI2026076587274362,UTR251113786540,43942.76,35331.52,8611.24,0.195965,0.195965,20,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.15,1,1,1,1,0,8611.24,20,0,0,0,1,1
UPI2026076587274362,UTR668163047993,43942.76,-8685.7,52628.46,1.197659,1.197659,6,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2286,1,1,1,1,0,52628.46,6,0,0,0,1,1
UPI2026076587274362,UTR398235977635,43942.76,41432.97,2509.79,0.057115,0.057115,2,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,2509.79,2,0,0,0,1,1
UPI2026076587274362,UTR467567156492,43942.76,140842.09,96899.33,2.205126,0.688,18,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,96899.33,18,0,0,0,1,1
UPI2026076587274362,UTR301320421069,43942.76,13333.83,30608.93,0.696564,0.696564,3,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.3077,1,1,1,1,0,30608.93,3,0,0,0,1,1
UPI2026076587274362,UTR524971960828,43942.76,1484.92,42457.84,0.966208,0.966208,24,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1951,1,1,1,1,0,42457.84,24,0,0,0,1,1
UPI2026076587274362,UTR215256385481,43942.76,6873.25,37069.51,0.843586,0.843586,15,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.1951,1,1,1,1,0,37069.51,15,0,0,0,1,1
UPI2026076587274362,UTR550585953330,43942.76,176287.23,132344.47,3.011747,0.750732,20,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,132344.47,20,0,0,0,1,1
UPI2026080658704940,UTR218242398173,15889.98,27519.04,11629.06,0.731849,0.422582,14,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,11629.06,14,0,0,0,1,1
UPI2026080658704940,UTR828067113431,15889.98,20902.0,5012.02,0.31542,0.239787,2,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,5012.02,2,0,0,0,1,1
UPI2026080658704940,UTR112790183691,15889.98,2354.87,13535.11,0.851802,0.851802,30,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,13535.11,30,0,0,0,1,1
UPI2026080658704940,UTR164339399508,15889.98,46728.71,30838.73,1.940766,0.659953,16,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,30838.73,16,0,0,0,1,1
UPI2026080658704940,UTR897413148929,15889.98,30980.83,15090.85,0.949709,0.487103,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,15090.85,1,0,0,0,1,1
UPI2026080658704940,UTR251113786540,15889.98,35331.52,19441.54,1.223509,0.550261,30,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1212,1,1,1,1,0,19441.54,30,0,0,0,1,1
UPI2026080658704940,UTR668163047993,15889.98,-8685.7,24575.68,1.546615,1.546615,16,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,24575.68,16,0,0,0,1,1
UPI2026080658704940,UTR398235977635,15889.98,41432.97,25542.99,1.60749,0.616489,12,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1212,1,1,1,1,0,25542.99,12,0,0,0,1,1
UPI2026080658704940,UTR467567156492,15889.98,140842.09,124952.11,7.863579,0.887179,28,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2703,1,1,1,1,0,124952.11,28,0,0,0,1,1
UPI2026080658704940,UTR301320421069,15889.98,13333.83,2556.15,0.160866,0.160866,7,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.125,1,1,1,1,0,2556.15,7,0,0,0,1,1
UPI2026080658704940,UTR524971960828,15889.98,1484.92,14405.06,0.90655,0.90655,34,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2353,1,1,1,1,0,14405.06,34,0,0,0,1,1
UPI2026080658704940,UTR215256385481,15889.98,6873.25,9016.73,0.567448,0.567448,25,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1176,1,1,1,1,0,9016.73,25,0,0,0,1,1
UPI2026080658704940,UTR550585953330,15889.98,176287.23,160397.25,10.094239,0.909863,30,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2703,1,1,1,1,0,160397.25,30,0,0,0,1,1
UPI2026077936174703,UTR218242398173,14778.68,27519.04,12740.36,0.862077,0.462965,3,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.1333,1,1,1,1,0,12740.36,3,0,0,0,1,1
UPI2026077936174703,UTR828067113431,14778.68,20902.0,6123.32,0.414335,0.292954,9,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,6123.32,9,0,0,0,1,1
UPI2026077936174703,UTR112790183691,14778.68,2354.87,12423.81,0.840658,0.840658,19,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1379,1,1,1,1,0,12423.81,19,0,0,0,1,1
UPI2026077936174703,UTR164339399508,14778.68,46728.71,31950.03,2.1619,0.683734,5,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1379,1,1,1,1,0,31950.03,5,0,0,0,1,1
UPI2026077936174703,UTR897413148929,14778.68,30980.83,16202.15,1.096319,0.522973,10,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,16202.15,10,0,0,0,1,1
UPI2026077936174703,UTR251113786540,14778.68,35331.52,20552.84,1.390709,0.581714,19,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,20552.84,19,0,0,0,1,1
UPI2026077936174703,UTR668163047993,14778.68,-8685.7,23464.38,1.587718,1.587718,5,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1538,1,1,1,1,0,23464.38,5,0,0,0,1,1
UPI2026077936174703,UTR398235977635,14778.68,41432.97,26654.29,1.803564,0.643311,1,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,26654.29,1,0,0,0,1,1
UPI2026077936174703,UTR467567156492,14778.68,140842.09,126063.41,8.530086,0.895069,17,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,126063.41,17,0,0,0,1,1
UPI2026077936174703,UTR301320421069,14778.68,13333.83,1444.85,0.097766,0.097766,4,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,1444.85,4,0,0,0,1,1
UPI2026077936174703,UTR524971960828,14778.68,1484.92,13293.76,0.899523,0.899523,23,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,13293.76,23,0,0,0,1,1
UPI2026077936174703,UTR215256385481,14778.68,6873.25,7905.43,0.534921,0.534921,14,0,0,0.4828,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,7905.43,14,0,0,0,1,1
UPI2026077936174703,UTR550585953330,14778.68,176287.23,161508.55,10.928483,0.916167,19,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,161508.55,19,0,0,0,1,1
UPI2026071470761214,UTR218242398173,6188.25,27519.04,21330.79,3.446983,0.775128,3,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.1379,1,1,1,1,0,21330.79,3,0,0,0,1,1
UPI2026071470761214,UTR828067113431,6188.25,20902.0,14713.75,2.377692,0.70394,9,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,14713.75,9,0,0,0,1,1
UPI2026071470761214,UTR112790183691,6188.25,2354.87,3833.38,0.619461,0.619461,19,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.0714,1,1,1,1,0,3833.38,19,0,0,0,1,1
UPI2026071470761214,UTR164339399508,6188.25,46728.71,40540.46,6.551199,0.867571,5,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1429,1,1,1,1,0,40540.46,5,0,0,0,1,1
UPI2026071470761214,UTR897413148929,6188.25,30980.83,24792.58,4.006396,0.800256,10,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.1379,1,1,1,1,0,24792.58,10,0,0,0,1,1
UPI2026071470761214,UTR251113786540,6188.25,35331.52,29143.27,4.709453,0.824852,19,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1333,1,1,1,1,0,29143.27,19,0,0,0,1,1
UPI2026071470761214,UTR668163047993,6188.25,-8685.7,14873.95,2.403579,1.712464,5,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.24,1,1,1,1,0,14873.95,5,0,0,0,1,1
UPI2026071470761214,UTR398235977635,6188.25,41432.97,35244.72,5.695426,0.850644,1,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,35244.72,1,0,0,0,1,1
UPI2026071470761214,UTR467567156492,6188.25,140842.09,134653.84,21.759599,0.956062,17,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2353,1,1,1,1,0,134653.84,17,0,0,0,1,1
UPI2026071470761214,UTR301320421069,6188.25,13333.83,7145.58,1.154701,0.535899,4,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.2069,1,1,1,1,0,7145.58,4,0,0,0,1,1
UPI2026071470761214,UTR524971960828,6188.25,1484.92,4703.33,0.760042,0.760042,23,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.0645,1,1,1,1,0,4703.33,23,0,0,0,1,1
UPI2026071470761214,UTR215256385481,6188.25,6873.25,685.0,0.110694,0.099662,14,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,685.0,14,0,0,0,1,1
UPI2026071470761214,UTR550585953330,6188.25,176287.23,170098.98,27.487412,0.964897,19,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1765,1,1,1,1,0,170098.98,19,0,0,0,1,1
UPI2026077421181574,UTR218242398173,1527.32,27519.04,25991.72,17.017861,0.9445,20,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,25991.72,20,0,0,0,1,1
UPI2026077421181574,UTR828067113431,1527.32,20902.0,19374.68,12.68541,0.926929,32,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.125,1,1,1,1,0,19374.68,32,0,0,0,1,1
UPI2026077421181574,UTR112790183691,1527.32,2354.87,827.55,0.541831,0.351421,4,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,827.55,4,0,0,0,1,1
UPI2026077421181574,UTR164339399508,1527.32,46728.71,45201.39,29.595232,0.967315,18,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2667,1,1,1,1,0,45201.39,18,0,0,0,1,1
UPI2026077421181574,UTR897413148929,1527.32,30980.83,29453.51,19.284439,0.950701,33,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,29453.51,33,0,0,0,1,1
UPI2026077421181574,UTR251113786540,1527.32,35331.52,33804.2,22.133017,0.956772,4,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.125,1,1,1,1,0,33804.2,4,0,0,0,1,1
UPI2026077421181574,UTR668163047993,1527.32,-8685.7,10213.02,6.686889,1.175843,18,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2963,1,1,1,1,0,10213.02,18,0,0,0,1,1
UPI2026077421181574,UTR398235977635,1527.32,41432.97,39905.65,26.127891,0.963138,22,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,39905.65,22,0,0,0,1,1
UPI2026077421181574,UTR467567156492,1527.32,140842.09,139314.77,91.215181,0.989156,6,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.2222,1,1,1,1,0,139314.77,6,0,0,0,1,1
UPI2026077421181574,UTR301320421069,1527.32,13333.83,11806.51,7.730214,0.885455,27,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,11806.51,27,0,0,0,1,1
UPI2026077421181574,UTR524971960828,1527.32,1484.92,42.4,0.027761,0.027761,0,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1212,1,1,1,1,0,42.4,0,0,0,0,1,1
UPI2026077421181574,UTR215256385481,1527.32,6873.25,5345.93,3.500203,0.777788,9,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.303,1,1,1,1,0,5345.93,9,0,0,0,1,1
UPI2026077421181574,UTR550585953330,1527.32,176287.23,174759.91,114.42259,0.991336,4,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.1667,1,1,1,1,0,174759.91,4,0,0,0,1,1
UPI2026080774984728,UTR218242398173,24038.55,27519.04,3480.49,0.144788,0.126476,14,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.125,1,1,1,1,0,3480.49,14,0,0,0,1,1
UPI2026080774984728,UTR828067113431,24038.55,20902.0,3136.55,0.13048,0.13048,26,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.2424,1,1,1,1,0,3136.55,26,0,0,0,1,1
UPI2026080774984728,UTR112790183691,24038.55,2354.87,21683.68,0.902038,0.902038,2,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,21683.68,2,0,0,0,1,1
UPI2026080774984728,UTR164339399508,24038.55,46728.71,22690.16,0.943907,0.485572,12,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,22690.16,12,0,0,0,1,1
UPI2026080774984728,UTR897413148929,24038.55,30980.83,6942.28,0.288798,0.224083,27,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,6942.28,27,0,0,0,1,1
UPI2026080774984728,UTR251113786540,24038.55,35331.52,11292.97,0.469786,0.319629,2,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,11292.97,2,0,0,0,1,1
UPI2026080774984728,UTR668163047993,24038.55,-8685.7,32724.25,1.361324,1.361324,12,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,32724.25,12,0,0,0,1,1
UPI2026080774984728,UTR398235977635,24038.55,41432.97,17394.42,0.723605,0.419821,16,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.1212,1,1,1,1,0,17394.42,16,0,0,0,1,1
UPI2026080774984728,UTR467567156492,24038.55,140842.09,116803.54,4.859009,0.829323,0,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.3784,1,1,1,1,0,116803.54,0,0,0,0,1,1
UPI2026080774984728,UTR301320421069,24038.55,13333.83,10704.72,0.445315,0.445315,21,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,10704.72,21,0,0,0,1,1
UPI2026080774984728,UTR524971960828,24038.55,1484.92,22553.63,0.938228,0.938228,6,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2941,1,1,1,1,0,22553.63,6,0,0,0,1,1
UPI2026080774984728,UTR215256385481,24038.55,6873.25,17165.3,0.714074,0.714074,3,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1765,1,1,1,1,0,17165.3,3,0,0,0,1,1
UPI2026080774984728,UTR550585953330,24038.55,176287.23,152248.68,6.333522,0.86364,2,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.3784,1,1,1,1,0,152248.68,2,0,0,0,1,1
UPI2026078183626851,UTR218242398173,50666.75,27519.04,23147.71,0.456862,0.456862,7,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,23147.71,7,0,0,0,1,1
UPI2026078183626851,UTR828067113431,50666.75,20902.0,29764.75,0.587461,0.587461,19,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,29764.75,19,0,0,0,1,1
UPI2026078183626851,UTR112790183691,50666.75,2354.87,48311.88,0.953522,0.953522,9,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1379,1,1,1,1,0,48311.88,9,0,0,0,1,1
UPI2026078183626851,UTR164339399508,50666.75,46728.71,3938.04,0.077724,0.077724,5,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1379,1,1,1,1,0,3938.04,5,0,0,0,1,1
UPI2026078183626851,UTR897413148929,50666.75,30980.83,19685.92,0.388537,0.388537,20,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1333,1,1,1,1,0,19685.92,20,0,0,0,1,1
UPI2026078183626851,UTR251113786540,50666.75,35331.52,15335.23,0.302669,0.302669,9,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,15335.23,9,0,0,0,1,1
UPI2026078183626851,UTR668163047993,50666.75,-8685.7,59352.45,1.171428,1.171428,5,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1538,1,1,1,1,0,59352.45,5,0,0,0,1,1
UPI2026078183626851,UTR398235977635,50666.75,41432.97,9233.78,0.182245,0.182245,9,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,9233.78,9,0,0,0,1,1
UPI2026078183626851,UTR467567156492,50666.75,140842.09,90175.34,1.779774,0.640258,7,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1143,1,1,1,1,0,90175.34,7,0,0,0,1,1
UPI2026078183626851,UTR301320421069,50666.75,13333.83,37332.92,0.736833,0.736833,14,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1333,1,1,1,1,0,37332.92,14,0,0,0,1,1
UPI2026078183626851,UTR524971960828,50666.75,1484.92,49181.83,0.970692,0.970692,13,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,49181.83,13,0,0,0,1,1
UPI2026078183626851,UTR215256385481,50666.75,6873.25,43793.5,0.864344,0.864344,4,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,43793.5,4,0,0,0,1,1
UPI2026078183626851,UTR550585953330,50666.75,176287.23,125620.48,2.479348,0.71259,9,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0571,1,1,1,1,0,125620.48,9,0,0,0,1,1
UPI2026072956556748,UTR218242398173,19487.93,27519.04,8031.11,0.412107,0.291838,17,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.125,1,1,1,1,0,8031.11,17,0,0,0,1,1
UPI2026072956556748,UTR828067113431,19487.93,20902.0,1414.07,0.072561,0.067652,29,0,0,0.4828,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,1414.07,29,0,0,0,1,1
UPI2026072956556748,UTR112790183691,19487.93,2354.87,17133.06,0.879163,0.879163,1,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,17133.06,1,0,0,0,1,1
UPI2026072956556748,UTR164339399508,19487.93,46728.71,27240.78,1.397828,0.582956,15,0,0,0.069,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,27240.78,15,0,0,0,1,1
UPI2026072956556748,UTR897413148929,19487.93,30980.83,11492.9,0.589745,0.370968,30,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.0625,1,1,1,1,0,11492.9,30,0,0,0,1,1
UPI2026072956556748,UTR251113786540,19487.93,35331.52,15843.59,0.812995,0.448427,1,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,15843.59,1,0,0,0,1,1
UPI2026072956556748,UTR668163047993,19487.93,-8685.7,28173.63,1.445696,1.445696,15,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,28173.63,15,0,0,0,1,1
